slug,question,primary_tag,event_id,market_volume,degree,community_id
will-player-g-be-the-democratic-nominee-for-senate-in-maine,Will Player G be the Democratic nominee for Senate in Maine?,politics,45018,0.0,82,0
will-candidate-u-win-the-2026-georgia-governor-republican-primary-election,Will Candidate U win the 2026 Georgia Governor Republican primary election?,politics,98211,0.0,82,0
will-player-j-be-the-democratic-nominee-for-senate-in-maine,Will Player J be the Democratic nominee for Senate in Maine?,politics,45018,0.0,82,0
will-another-candidate-win-the-2026-vermont-governor-democratic-primary-election-412,Will another candidate win the 2026 Vermont Governor Democratic primary election?,politics,101822,0.0,82,0
will-candidate-y-win-the-2026-colorado-governor-republican-primary-election,Will Candidate Y win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,81,0
will-player-b-be-the-republican-nominee-for-senate-in-south-carolina,Will Player B be the Republican nominee for Senate in South Carolina?,elections,45021,0.0,81,0
will-another-candidate-win-the-2026-georgia-governor-republican-primary-election,Will another candidate win the 2026 Georgia Governor Republican primary election?,politics,98211,0.0,81,0
will-candidate-m-win-the-2026-tennessee-governor-democratic-primary-election,Will Candidate M win the 2026 Tennessee Governor Democratic primary election?,primaries,101799,0.0,81,0
will-candidate-r-win-the-2026-colorado-governor-republican-primary-election,Will Candidate R win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,81,0
will-person-c-be-the-republican-nominee-for-senate-in-louisiana-982,Will Person C be the republican nominee for Senate in Louisiana?,politics,111063,0.0,81,0
will-candidate-n-win-the-2026-wisconsin-governor-republican-primary-election,Will Candidate N win the 2026 Wisconsin Governor Republican primary election?,primaries,101830,0.0,81,0
will-candidate-j-be-the-democratic-nominee-for-senate-in-florida,Will Candidate J be the Democratic nominee for Senate in Florida?,politics,95921,0.0,81,0
will-player-s-be-the-democratic-nominee-for-senate-in-maine,Will Player S be the Democratic nominee for Senate in Maine?,politics,45018,0.0,80,0
will-candidate-c-win-the-2026-georgia-governor-republican-primary-election,Will Candidate C win the 2026 Georgia Governor Republican primary election?,politics,98211,0.0,80,0
will-person-i-be-the-republican-nominee-for-senate-in-georgia,Will Person I be the Republican nominee for Senate in Georgia?,politics,80052,0.0,80,0
will-candidate-l-win-the-2026-wisconsin-governor-republican-primary-election,Will Candidate L win the 2026 Wisconsin Governor Republican primary election?,primaries,101830,0.0,80,0
will-candidate-g-be-the-republican-nominee-for-senate-in-new-jersey-312,Will Candidate G be the Republican nominee for Senate in New Jersey?,senate-primary,243734,0.0,80,0
will-player-t-be-the-democratic-nominee-for-senate-in-maine,Will Player T be the Democratic nominee for Senate in Maine?,politics,45018,0.0,80,0
will-candidate-t-win-the-2026-colorado-governor-republican-primary-election,Will Candidate T win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,80,0
will-candidate-m-win-the-2026-colorado-governor-republican-primary-election,Will Candidate M win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,79,0
will-player-k-be-the-republican-nominee-for-senate-in-south-carolina,Will Player K be the Republican nominee for Senate in South Carolina?,elections,45021,0.0,79,0
will-candidate-o-win-the-2026-tennessee-governor-democratic-primary-election,Will Candidate O win the 2026 Tennessee Governor Democratic primary election?,primaries,101799,0.0,79,0
will-candidate-j-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate J win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,79,0
will-candidate-m-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate M win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,78,0
will-candidate-h-be-the-republican-nominee-for-senate-in-virginia-219,Will Candidate H be the Republican nominee for Senate in Virginia?,politics,91333,0.0,78,0
will-another-candidate-win-the-2026-tennessee-governor-democratic-primary-election,Will another candidate win the 2026 Tennessee Governor Democratic primary election?,primaries,101799,0.0,77,0
will-candidate-n-win-the-2026-south-carolina-governor-republican-primary-election,Will Candidate N win the 2026 South Carolina Governor Republican primary election?,politics,101766,0.0,77,0
will-player-o-be-the-republican-nominee-for-senate-in-south-carolina,Will Player O be the Republican nominee for Senate in South Carolina?,elections,45021,0.0,77,0
will-person-h-be-the-republican-nominee-for-senate-in-alabama,Will Person H be the Republican nominee for Senate in Alabama?,politics,80071,0.0,77,0
will-person-e-be-the-republican-nominee-for-senate-in-louisiana-574,Will Person E be the republican nominee for Senate in Louisiana?,politics,111063,0.0,77,0
will-candidate-y-win-the-2026-maryland-governor-republican-primary-election,Will Candidate Y win the 2026 Maryland Governor Republican primary election?,politics,101813,0.0,76,0
will-candidate-k-be-the-democratic-nominee-for-senate-in-florida,Will Candidate K be the Democratic nominee for Senate in Florida?,politics,95921,0.0,76,0
will-jared-hudson-be-the-republican-nominee-for-senate-in-alabama,Will Jared Hudson be the Republican nominee for Senate in Alabama?,politics,80071,99476.07491100005,76,0
will-person-u-be-the-republican-nominee-for-senate-in-louisiana-351,Will Person U be the republican nominee for Senate in Louisiana?,politics,111063,0.0,76,0
will-candidate-a-win-the-2026-wisconsin-governor-republican-primary-election,Will Candidate A win the 2026 Wisconsin Governor Republican primary election?,primaries,101830,0.0,76,0
will-candidate-l-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate L win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,76,0
will-candidate-h-win-the-2026-tennessee-governor-democratic-primary-election,Will Candidate H win the 2026 Tennessee Governor Democratic primary election?,primaries,101799,0.0,75,0
will-person-l-be-the-republican-nominee-for-senate-in-louisiana-973,Will Person L be the republican nominee for Senate in Louisiana?,politics,111063,0.0,75,0
will-candidate-l-win-the-2026-colorado-governor-republican-primary-election,Will Candidate L win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,74,0
will-candidate-e-win-the-2026-iowa-governor-democratic-primary-election,Will Candidate E win the 2026 Iowa Governor Democratic primary election?,elections,101229,0.0,74,0
will-candidate-w-win-the-2026-colorado-governor-republican-primary-election,Will Candidate W win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,74,0
will-person-f-be-the-republican-nominee-for-senate-in-louisiana-675,Will Person F be the republican nominee for Senate in Louisiana?,politics,111063,0.0,74,0
will-candidate-o-win-the-2026-iowa-governor-democratic-primary-election,Will Candidate O win the 2026 Iowa Governor Democratic primary election?,elections,101229,0.0,74,0
will-candidate-g-win-the-2026-vermont-governor-democratic-primary-election-643,Will Candidate G win the 2026 Vermont Governor Democratic primary election?,politics,101822,0.0,74,0
will-person-g-be-the-republican-nominee-for-senate-in-louisiana-933,Will Person G be the republican nominee for Senate in Louisiana?,politics,111063,0.0,73,0
will-candidate-l-be-the-republican-nominee-for-senate-in-new-jersey-836,Will Candidate L be the Republican nominee for Senate in New Jersey?,senate-primary,243734,0.0,73,0
will-candidate-i-win-the-2026-colorado-governor-democratic-primary-election-943-787,Will Candidate I win the 2026 Colorado Governor Democratic primary election?,politics,97520,0.0,72,0
will-candidate-e-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate E win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,72,0
will-person-k-be-the-republican-nominee-for-senate-in-louisiana-698,Will Person K be the republican nominee for Senate in Louisiana?,politics,111063,0.0,72,0
will-candidate-b-be-the-republican-nominee-for-senate-in-new-jersey-576,Will Candidate B be the Republican nominee for Senate in New Jersey?,senate-primary,243734,0.0,71,0
will-candidate-b-win-the-2026-colorado-governor-republican-primary-election,Will Candidate B win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,71,0
will-candidate-c-win-the-2026-wisconsin-governor-republican-primary-election,Will Candidate C win the 2026 Wisconsin Governor Republican primary election?,primaries,101830,0.0,71,0
will-candidate-k-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate K win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,71,0
will-candidate-w-win-the-2026-arizona-governor-republican-primary-election,Will Candidate W win the 2026 Arizona Governor Republican primary election?,politics,97315,0.0,71,0
will-another-candidate-win-the-2026-minnesota-governor-republican-primary-election,Will another candidate win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,70,0
will-candidate-l-win-the-2026-south-carolina-governor-republican-primary-election,Will Candidate L win the 2026 South Carolina Governor Republican primary election?,politics,101766,0.0,70,0
will-person-h-be-the-republican-nominee-for-senate-in-louisiana-575,Will Person H be the republican nominee for Senate in Louisiana?,politics,111063,0.0,69,0
will-candidate-d-win-the-2026-arizona-governor-republican-primary-election,Will Candidate D win the 2026 Arizona Governor Republican primary election?,politics,97315,0.0,69,0
will-derek-dooley-be-the-republican-nominee-for-senate-in-georgia,Will Derek Dooley be the Republican nominee for Senate in Georgia?,politics,80052,277219.32223,68,0
will-candidate-i-win-the-2026-maine-governor-democratic-primary-election,Will Candidate I win the 2026 Maine Governor Democratic primary election?,politics,101245,0.0,68,0
will-candidate-g-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate G win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,68,0
will-candidate-n-win-the-2026-new-york-governor-republican-primary-election,Will Candidate N win the 2026 New York Governor Republican primary election?,elections,97465,0.0,68,0
will-candidate-f-win-the-2026-vermont-governor-democratic-primary-election-291,Will Candidate F win the 2026 Vermont Governor Democratic primary election?,politics,101822,0.0,68,0
will-candidate-k-win-the-2026-iowa-governor-democratic-primary-election,Will Candidate K win the 2026 Iowa Governor Democratic primary election?,elections,101229,0.0,68,0
will-rick-temple-be-the-republican-nominee-for-senate-in-georgia,Will Rick Temple be the Republican nominee for Senate in Georgia?,politics,80052,13528.789366000005,68,0
will-candidate-e-win-the-2026-colorado-governor-republican-primary-election,Will Candidate E win the 2026 Colorado Governor Republican primary election?,politics,97534,0.0,67,0
will-another-candidate-be-the-democratic-nominee-for-senate-in-florida,Will another candidate be the Democratic nominee for Senate in Florida?,politics,95921,0.0,67,0
will-candidate-d-win-the-2026-minnesota-governor-republican-primary-election,Will Candidate D win the 2026 Minnesota Governor Republican primary election?,politics,101865,0.0,67,0
will-person-d-be-the-republican-nominee-for-senate-in-louisiana-711,Will Person D be the republican nominee for Senate in Louisiana?,politics,111063,0.0,67,0
will-candidate-e-win-the-2026-tennessee-governor-democratic-primary-election,Will Candidate E win the 2026 Tennessee Governor Democratic primary election?,primaries,101799,0.0,66,0
will-jonathan-mccolumn-be-the-republican-nominee-for-senate-in-georgia,Will Jonathan McColumn be the Republican nominee for Senate in Georgia?,politics,80052,9505.980228999999,66,0
will-candidate-g-win-the-2026-south-carolina-governor-republican-primary-election,Will Candidate G win the 2026 South Carolina Governor Republican primary election?,politics,101766,0.0,66,0
